time,lp_id,pct_access,engagement_index
30/04/2020,26372,0.08,31.17
30/04/2020,92867,0.08,5.05
30/04/2020,65797,0.34,132.27
30/04/2020,33326,0.34,12.64
30/04/2020,95450,0.34,49.71
30/04/2020,97506,0.08,1.68
30/04/2020,91165,1.6,173.55
30/04/2020,12803,0.08,0.84
30/04/2020,55007,0.67,21.9
30/04/2020,98265,2.53,791.07
30/04/2020,80560,0.17,25.27
30/04/2020,77908,0.08,0.84
30/04/2020,14737,0.08,6.74
30/04/2020,94954,6.57,352.15
30/04/2020,10625,0.34,59.81
30/04/2020,61441,2.86,226.62
30/04/2020,83862,0.42,6.74
30/04/2020,35094,0.08,7.58
30/04/2020,37745,0.08,0.84
30/04/2020,13699,0.34,9.27
30/04/2020,29286,0.08,4.21
30/04/2020,16468,0.08,1.68
30/04/2020,88925,1.77,48.86
30/04/2020,52945,0.34,11.79
30/04/2020,76661,0.08,0.84
30/04/2020,22773,0.08,0.84
30/04/2020,36692,2.7,455.77
30/04/2020,18904,0.17,1.68
30/04/2020,97280,6.15,1469.25
30/04/2020,88885,0.17,6.74
30/04/2020,87342,0.08,5.9
30/04/2020,69863,0.42,16.85
30/04/2020,47368,1.6,1200.51
30/04/2020,95253,0.08,6.74
30/04/2020,94175,0.08,0.84
30/04/2020,97209,0.25,6.74
30/04/2020,92993,15,2961.25
30/04/2020,11296,0.17,13.48
30/04/2020,97988,0.08,7.58
30/04/2020,78818,0.25,17.69
30/04/2020,68019,3.54,659.65
30/04/2020,55450,4.04,601.52
30/04/2020,18296,0.08,0.84
30/04/2020,85836,3.88,443.13
30/04/2020,11237,0.25,6.74
30/04/2020,57293,0.08,2.53
30/04/2020,58471,0.25,96.04
30/04/2020,55816,0.08,0.84
30/04/2020,73814,0.08,3.37
30/04/2020,24711,0.67,653.75
30/04/2020,52448,0.08,0.84
30/04/2020,64998,0.08,0.84
30/04/2020,86059,0.17,7.58
30/04/2020,79076,0.08,1.68
30/04/2020,11635,0.08,1.68
30/04/2020,49563,0.08,0.84
30/04/2020,33185,12.05,3160.91
30/04/2020,43818,0.08,23.59
30/04/2020,40159,0.25,27.8
30/04/2020,77430,0.08,0.84
30/04/2020,61384,1.6,236.73
30/04/2020,49571,0.08,1.68
30/04/2020,32213,37.07,11528.22
30/04/2020,10533,1.1,94.36
30/04/2020,64948,0.67,95.2
30/04/2020,72713,0.17,165.96
30/04/2020,92844,2.53,418.7
30/04/2020,30114,0.08,2.53
30/04/2020,54430,0.42,39.6
30/04/2020,37726,0.17,3.37
30/04/2020,51340,0.25,15.16
30/04/2020,23483,0.25,140.69
30/04/2020,18901,0.34,126.37
30/04/2020,28003,0.08,0.84
30/04/2020,36102,0.25,639.43
30/04/2020,28504,1.26,554.34
30/04/2020,13429,0.08,4.21
30/04/2020,97100,0.08,1.68
30/04/2020,32340,0.08,0.84
30/04/2020,22361,0.17,5.05
30/04/2020,75206,7.5,652.91
30/04/2020,35971,0.34,9.27
30/04/2020,86816,0.17,5.9
30/04/2020,26488,14.66,6185.34
30/04/2020,25559,8.85,1780.96
30/04/2020,92145,0.08,1.68
30/04/2020,64947,0.59,84.25
30/04/2020,11712,2.95,551.81
30/04/2020,84652,0.17,5.05
30/04/2020,19044,0.34,37.91
30/04/2020,61945,17.52,1240.94
30/04/2020,72758,0.42,74.14
30/04/2020,53399,0.42,57.29
30/04/2020,13591,0.08,0.84
30/04/2020,70878,0.08,1.68
30/04/2020,22879,0.08,0.84
30/04/2020,37891,0.08,22.75
30/04/2020,22856,0.08,1.68
30/04/2020,41150,0.25,8.42
30/04/2020,90381,0.08,23.59
30/04/2020,18090,0.08,0.84
30/04/2020,35201,0.25,91.83
30/04/2020,52758,0.42,8.42
30/04/2020,65358,0.34,48.02
30/04/2020,13496,1.94,195.45
30/04/2020,16406,0.34,775.06
30/04/2020,34675,0.08,2.53
30/04/2020,35007,0.42,13.48
30/04/2020,49751,0.51,27.8
30/04/2020,64838,0.08,5.9
30/04/2020,80144,0.34,5.9
30/04/2020,69429,0.34,12.64
30/04/2020,91033,0.08,26.96
30/04/2020,11286,0.08,2.53
30/04/2020,60825,0.42,16.01
30/04/2020,47364,22.33,7658.8
1/05/2020,52758,0.08,2.53
1/05/2020,55007,0.42,9.27
1/05/2020,47364,17.44,4721.99
1/05/2020,39048,0.08,10.95
1/05/2020,32213,31.84,9624.26
1/05/2020,78818,0.25,5.05
1/05/2020,26372,0.17,10.11
1/05/2020,44310,0.08,0.84
1/05/2020,40928,0.17,5.05
1/05/2020,92867,0.08,0.84
1/05/2020,73952,4.72,983.15
1/05/2020,93742,0.34,41.28
1/05/2020,10745,0.08,1.68
1/05/2020,50854,0.08,24.43
1/05/2020,98102,0.34,33.7
1/05/2020,80144,0.08,1.68
1/05/2020,17941,0.59,25.27
1/05/2020,50724,0.08,0.84
1/05/2020,52945,0.34,8.42
1/05/2020,69827,0.51,59.81
1/05/2020,88878,0.08,24.43
1/05/2020,81127,0.08,2.53
1/05/2020,95450,0.25,26.12
1/05/2020,29286,0.17,3.37
1/05/2020,73814,0.08,1.68
1/05/2020,55450,3.45,372.37
1/05/2020,16164,0.08,0.84
1/05/2020,76644,0.08,0.84
1/05/2020,15254,0.34,47.18
1/05/2020,36692,2.11,348.78
1/05/2020,17943,0.08,0.84
1/05/2020,33326,0.08,14.32
1/05/2020,56028,0.51,12.64
1/05/2020,18204,0.08,0.84
1/05/2020,26488,13.14,4406.07
1/05/2020,13117,0.08,1.68
1/05/2020,13699,0.42,18.53
1/05/2020,29322,0.17,3.37
1/05/2020,95253,0.08,28.64
1/05/2020,49563,0.08,0.84
1/05/2020,72758,0.34,10.95
1/05/2020,35971,0.34,23.59
1/05/2020,24829,1.43,115.42
1/05/2020,94175,0.08,6.74
1/05/2020,80616,1.01,112.05
1/05/2020,68000,0.08,18.53
1/05/2020,46752,0.08,7.58
1/05/2020,65797,0.17,67.4
1/05/2020,43491,0.34,53.92
1/05/2020,68019,4.3,496.21
1/05/2020,95731,26.54,12545.91
1/05/2020,58471,0.08,0.84
1/05/2020,35007,0.34,11.79
1/05/2020,60825,0.17,26.12
1/05/2020,61384,1.6,225.78
1/05/2020,65277,0.08,0.84
1/05/2020,19044,2.11,327.72
1/05/2020,49570,0.08,0.84
1/05/2020,65131,0.17,8.42
1/05/2020,99916,17.27,1010.11
1/05/2020,18904,0.17,21.06
1/05/2020,84652,0.42,32.01
1/05/2020,48333,0.51,32.01
1/05/2020,87342,0.17,40.44
1/05/2020,28003,0.17,1.68
1/05/2020,76889,0.08,1.68
1/05/2020,91030,0.17,5.05
1/05/2020,54110,0.59,79.19
1/05/2020,80493,0.08,10.95
1/05/2020,92844,0.84,187.03
1/05/2020,94954,4.63,452.4
1/05/2020,64948,0.59,30.33
1/05/2020,99674,0.25,37.07
1/05/2020,85975,1.6,364.79
1/05/2020,91165,0.42,18.53
1/05/2020,47368,2.27,2105.31
1/05/2020,53399,0.08,48.86
1/05/2020,23483,0.08,1.68
1/05/2020,25559,6.82,1492.84
1/05/2020,64998,0.08,5.9
1/05/2020,92017,0.08,1.68
1/05/2020,36620,0.76,98.57
1/05/2020,57949,0.25,74.14
1/05/2020,95859,0.76,121.31
1/05/2020,52175,0.08,4.21
1/05/2020,51853,0.42,11.79
1/05/2020,11712,1.35,282.22
1/05/2020,92993,12.05,2681.55
1/05/2020,74653,0.42,201.35
1/05/2020,10533,1.6,334.46
1/05/2020,16468,0.08,0.84
1/05/2020,50479,0.17,21.9
1/05/2020,18901,0.59,134.79
1/05/2020,75727,0.25,33.7
1/05/2020,28504,1.26,627.63
1/05/2020,50282,0.17,19.38
1/05/2020,75206,1.85,175.23
1/05/2020,54430,0.51,14.32
1/05/2020,48708,0.08,1.68
1/05/2020,35201,0.17,3.37
1/05/2020,29790,0.08,4.21
1/05/2020,77698,0.17,1.68
1/05/2020,32340,0.17,16.01
1/05/2020,97988,0.17,6.74
1/05/2020,98845,0.08,0.84
1/05/2020,12816,0.08,4.21
1/05/2020,33946,0.17,1.68
1/05/2020,69863,0.25,2.53
1/05/2020,61945,4.97,229.99
1/05/2020,24711,0.34,25.27
1/05/2020,33562,1.26,141.53
1/05/2020,94984,0.08,3.37
1/05/2020,23644,0.08,2.53
1/05/2020,86816,0.08,3.37
1/05/2020,94058,0.25,10.95
1/05/2020,26491,0.17,4.21
1/05/2020,22879,0.08,1.68
1/05/2020,10625,0.25,42.12
1/05/2020,64915,0.25,26.12
1/05/2020,16633,0.08,5.05
1/05/2020,24532,0.08,5.9
1/05/2020,65358,0.17,2.53
1/05/2020,77430,0.08,3.37
1/05/2020,83862,0.08,0.84
1/05/2020,90153,0.34,44.65
1/05/2020,88885,0.08,0.84
1/05/2020,13429,0.17,1.68
1/05/2020,16406,0.42,336.98
1/05/2020,85836,2.7,403.54
1/05/2020,98265,3.12,684.92
1/05/2020,97280,2.7,683.24
1/05/2020,52615,1.18,238.42
1/05/2020,22361,0.08,0.84
1/05/2020,61441,2.19,110.36
1/05/2020,13496,1.43,147.43
1/05/2020,36102,0.08,79.19
1/05/2020,96864,0.08,1.68
1/05/2020,78730,0.08,0.84
1/05/2020,11237,0.08,5.9
1/05/2020,54827,0.59,99.41
1/05/2020,88925,1.26,51.39
1/05/2020,96116,0.17,18.53
1/05/2020,33185,7.25,2265.37
1/05/2020,57084,0.76,72.45
1/05/2020,69429,0.17,6.74
1/05/2020,49785,0.25,15.16
1/05/2020,64124,0.08,10.11
1/05/2020,51340,0.17,8.42
1/05/2020,13591,0.08,0.84
2/05/2020,61441,0.08,5.05
2/05/2020,85836,0.76,37.91
2/05/2020,51340,0.08,14.32
2/05/2020,60825,0.17,3.37
2/05/2020,57084,0.42,30.33
2/05/2020,98265,0.93,331.09
2/05/2020,97100,0.08,1.68
2/05/2020,13699,0.25,5.9
2/05/2020,52615,0.25,68.24
2/05/2020,97209,0.25,9.27
2/05/2020,88925,0.42,7.58
2/05/2020,52758,0.25,5.05
2/05/2020,55450,1.77,117.94
2/05/2020,24711,0.08,2.53
2/05/2020,43491,0.17,19.38
2/05/2020,36692,0.25,8.42
2/05/2020,69863,0.08,2.53
2/05/2020,73952,1.1,379.11
2/05/2020,99916,3.45,150.8
2/05/2020,50479,0.34,45.49
2/05/2020,64947,0.17,2.53
2/05/2020,13326,0.08,1.68
2/05/2020,80493,0.08,9.27
2/05/2020,37017,0.08,4.21
2/05/2020,14168,0.17,1.68
2/05/2020,95731,7.33,1952.82
2/05/2020,54430,0.08,2.53
2/05/2020,55816,0.08,0.84
2/05/2020,28504,0.25,105.31
2/05/2020,33624,0.08,12.64
2/05/2020,57949,0.08,0.84
2/05/2020,16406,0.17,85.93
2/05/2020,33185,0.76,112.05
2/05/2020,95859,0.17,26.96
2/05/2020,35201,0.08,0.84
2/05/2020,39623,0.08,0.84
2/05/2020,44310,0.08,64.87
2/05/2020,80560,0.08,1.68
2/05/2020,95253,0.08,11.79
2/05/2020,65797,0.17,20.22
2/05/2020,68019,1.01,187.87
2/05/2020,19044,0.17,43.81
2/05/2020,32213,8.09,947.77
2/05/2020,26491,0.08,0.84
2/05/2020,61945,0.17,3.37
2/05/2020,18904,0.08,1.68
2/05/2020,11712,0.17,16.01
2/05/2020,85072,0.08,4.21
2/05/2020,97280,0.76,166.81
2/05/2020,16468,0.08,0.84
2/05/2020,99674,0.08,0.84
2/05/2020,54110,0.34,21.9
2/05/2020,64915,0.17,5.9
2/05/2020,92993,3.54,454.93
2/05/2020,89802,0.08,5.05
2/05/2020,36620,0.17,22.75
2/05/2020,49571,0.08,0.84
2/05/2020,54827,0.42,25.27
2/05/2020,90153,0.25,17.69
2/05/2020,10625,0.08,1.68
2/05/2020,97506,0.08,26.12
2/05/2020,83270,0.08,0.84
2/05/2020,83118,0.08,16.85
2/05/2020,94175,0.08,9.27
2/05/2020,47364,5.48,836.56
2/05/2020,97988,0.08,1.68
2/05/2020,80616,0.42,48.86
2/05/2020,98845,0.08,3.37
2/05/2020,75727,0.17,22.75
2/05/2020,33562,0.08,72.45
2/05/2020,47368,0.17,27.8
2/05/2020,26372,0.08,0.84
2/05/2020,48333,0.25,51.39
2/05/2020,56028,0.08,0.84
2/05/2020,70740,0.08,0.84
2/05/2020,35007,0.25,24.43
2/05/2020,87696,0.08,0.84
2/05/2020,55007,0.17,1.68
2/05/2020,94954,0.25,21.9
2/05/2020,13591,0.08,0.84
2/05/2020,37726,0.08,10.95
2/05/2020,80144,0.08,0.84
2/05/2020,25559,0.76,166.81
2/05/2020,14124,0.08,53.92
2/05/2020,76214,0.08,0.84
2/05/2020,75206,0.67,16.85
2/05/2020,92844,0.17,111.2
2/05/2020,85975,0.34,37.91
2/05/2020,26488,2.95,786.86
2/05/2020,53399,0.17,40.44
2/05/2020,51853,0.25,6.74
2/05/2020,13496,0.25,8.42
2/05/2020,69827,0.34,7.58
2/05/2020,52945,0.08,0.84
2/05/2020,10533,0.17,2.53
2/05/2020,35971,0.17,6.74
3/05/2020,52945,0.17,5.05
3/05/2020,61945,0.08,0.84
3/05/2020,91030,0.17,341.2
3/05/2020,50282,0.08,10.11
3/05/2020,10533,0.17,22.75
3/05/2020,51340,0.08,123
3/05/2020,64838,0.08,4.21
3/05/2020,53399,0.25,20.22
3/05/2020,44310,0.08,155.86
3/05/2020,95731,4.72,2112.89
3/05/2020,33326,0.08,26.12
3/05/2020,56028,0.08,37.07
3/05/2020,25559,0.34,239.26
3/05/2020,51853,0.25,4.21
3/05/2020,55007,0.17,10.11
3/05/2020,57084,0.25,10.95
3/05/2020,13117,0.08,8.42
3/05/2020,16406,0.08,23.59
3/05/2020,36102,0.08,2.53
3/05/2020,98845,0.08,0.84
3/05/2020,80616,0.42,91.83
3/05/2020,11712,0.17,28.64
3/05/2020,94058,0.08,0.84
3/05/2020,50479,0.08,0.84
3/05/2020,64124,0.08,10.95
3/05/2020,77698,0.08,0.84
3/05/2020,32213,3.37,376.58
3/05/2020,90153,0.51,58.13
3/05/2020,33562,0.17,2.53
3/05/2020,78818,0.25,10.11
3/05/2020,15254,0.08,1.68
3/05/2020,60825,0.08,3.37
3/05/2020,18901,0.08,41.28
3/05/2020,85836,0.25,27.8
3/05/2020,52615,0.08,0.84
3/05/2020,48708,0.08,6.74
3/05/2020,75777,0.08,2.53
3/05/2020,98265,0.51,185.34
3/05/2020,37726,0.08,3.37
3/05/2020,13496,0.08,0.84
3/05/2020,55278,0.08,0.84
3/05/2020,28504,0.25,101.94
3/05/2020,55450,1.01,32.01
3/05/2020,64947,0.25,28.64
3/05/2020,86059,0.08,0.84
3/05/2020,97280,0.59,30.33
3/05/2020,49751,0.08,0.84
3/05/2020,95253,0.08,388.37
3/05/2020,33946,0.08,1.68
3/05/2020,80144,0.25,17.69
3/05/2020,35007,0.08,11.79
3/05/2020,64948,0.17,22.75
3/05/2020,29322,0.08,0.84
3/05/2020,80493,0.08,5.9
3/05/2020,82101,0.08,0.84
3/05/2020,43491,0.08,1.68
3/05/2020,97988,0.08,1.68
3/05/2020,33185,0.42,48.86
3/05/2020,11255,0.08,14.32
3/05/2020,99674,0.17,10.95
3/05/2020,30851,0.08,0.84
3/05/2020,97209,0.08,0.84
3/05/2020,54110,0.51,63.18
3/05/2020,75206,0.34,10.11
3/05/2020,64915,0.08,53.07
3/05/2020,48333,0.17,19.38
3/05/2020,65358,0.08,33.7
3/05/2020,92844,0.17,58.97
3/05/2020,92993,1.6,258.64
3/05/2020,36692,0.08,5.9
3/05/2020,23644,0.08,3.37
3/05/2020,61384,0.08,16.85
3/05/2020,40159,0.25,18.53
3/05/2020,95859,0.17,3.37
3/05/2020,36620,0.25,22.75
3/05/2020,99916,2.27,180.29
3/05/2020,91033,0.08,35.38
3/05/2020,13591,0.17,3.37
3/05/2020,52758,0.08,1.68
3/05/2020,73952,0.34,92.67
3/05/2020,94954,0.17,5.05
3/05/2020,47364,3.96,589.72
3/05/2020,88925,0.17,3.37
3/05/2020,69827,0.51,26.12
3/05/2020,88878,0.08,3.37
3/05/2020,68019,0.25,16.85
3/05/2020,26488,1.18,474.3
3/05/2020,61441,0.08,9.27
4/05/2020,50282,0.25,45.49
4/05/2020,49751,0.34,9.27
4/05/2020,29286,0.17,1.68
4/05/2020,85975,1.1,133.95
4/05/2020,13117,0.25,3.37
4/05/2020,69827,0.42,47.18
4/05/2020,70878,0.08,4.21
4/05/2020,53399,0.17,22.75
4/05/2020,94984,1.68,58.97
4/05/2020,55589,0.08,0.84
4/05/2020,11406,0.08,0.84
4/05/2020,91030,0.34,112.05
4/05/2020,95731,30.75,14470.09
4/05/2020,94175,0.08,4.21
4/05/2020,69863,1.26,17.69
4/05/2020,72676,0.08,0.84
4/05/2020,43491,0.25,11.79
4/05/2020,76661,0.08,21.06
4/05/2020,14124,0.08,11.79
4/05/2020,61441,2.11,86.77
4/05/2020,85836,2.61,268.74
4/05/2020,83270,0.08,0.84
4/05/2020,48625,0.08,1.68
4/05/2020,72713,0.08,2.53
4/05/2020,33562,0.93,30.33
4/05/2020,72604,0.08,0.84
4/05/2020,38755,0.08,3.37
4/05/2020,10745,0.08,0.84
4/05/2020,33946,0.08,0.84
4/05/2020,80493,0.08,12.64
4/05/2020,64947,0.17,21.06
4/05/2020,94954,6.49,283.91
4/05/2020,84652,0.08,6.74
4/05/2020,99674,0.25,100.25
4/05/2020,16633,0.17,22.75
4/05/2020,14975,0.08,12.64
4/05/2020,82213,0.08,36.23
4/05/2020,47368,3.03,1973.88
4/05/2020,23483,0.67,35.38
4/05/2020,91033,0.17,13.48
4/05/2020,71217,0.67,97.73
4/05/2020,80144,0.34,56.44
4/05/2020,36620,0.76,143.22
4/05/2020,50762,0.08,3.37
4/05/2020,39623,0.17,64.03
4/05/2020,29158,0.17,1.68
4/05/2020,37017,0.08,0.84
4/05/2020,55450,3.71,519.8
4/05/2020,26488,13.23,4495.37
4/05/2020,54430,0.34,47.18
4/05/2020,49571,0.08,0.84
4/05/2020,40159,0.42,34.54
4/05/2020,44310,0.17,223.25
4/05/2020,42725,0.08,0.84
4/05/2020,17619,0.08,2.53
4/05/2020,85929,0.08,3.37
4/05/2020,96034,0.08,0.84
4/05/2020,19044,0.34,51.39
4/05/2020,64124,1.18,256.95
4/05/2020,16406,0.34,598.99
4/05/2020,96116,0.08,0.84
4/05/2020,52945,0.42,37.07
4/05/2020,98102,1.35,270.43
4/05/2020,35971,0.34,15.16
4/05/2020,60154,0.08,0.84
4/05/2020,10533,2.19,238.42
4/05/2020,92844,1.18,616.68
4/05/2020,52615,3.03,896.38
4/05/2020,13496,1.43,53.07
4/05/2020,35007,0.67,22.75
4/05/2020,99916,20.47,1535.8
4/05/2020,25559,9.6,2252.74
4/05/2020,37963,0.08,6.74
4/05/2020,50712,0.08,1.68
4/05/2020,96706,0.08,80.03
4/05/2020,57084,0.84,69.08
4/05/2020,86059,0.08,0.84
4/05/2020,85991,0.08,3.37
4/05/2020,13429,0.84,10.11
4/05/2020,51340,0.17,10.11
4/05/2020,22773,0.08,0.84
4/05/2020,48260,1.18,389.22
4/05/2020,23644,0.08,1.68
4/05/2020,21668,0.08,2.53
4/05/2020,13591,0.17,2.53
4/05/2020,58471,0.25,25.27
4/05/2020,78730,0.17,10.11
4/05/2020,91165,1.18,132.27
4/05/2020,52758,0.17,6.74
4/05/2020,47364,20.56,5853.41
4/05/2020,40928,0.17,5.9
4/05/2020,60825,0.17,2.53
4/05/2020,38876,0.08,5.05
4/05/2020,65421,0.08,1.68
4/05/2020,85072,0.08,9.27
4/05/2020,13699,0.42,20.22
4/05/2020,41980,0.08,5.05
4/05/2020,83862,0.17,1.68
4/05/2020,33185,10.61,2337.83
4/05/2020,61384,0.59,96.04
4/05/2020,95450,0.67,58.13
4/05/2020,94058,0.25,21.9
4/05/2020,95253,0.08,38.75
4/05/2020,76214,0.17,35.38
4/05/2020,67431,0.08,0.84
4/05/2020,26372,0.08,24.43
4/05/2020,81654,0.08,3.37
4/05/2020,72758,0.17,5.9
4/05/2020,95967,0.08,1.68
4/05/2020,56218,0.08,0.84
4/05/2020,49563,0.08,40.44
4/05/2020,14168,0.08,32.01
4/05/2020,52175,0.08,3.37
4/05/2020,36102,0.08,1.68
4/05/2020,11585,0.08,9.27
4/05/2020,95859,1.1,226.62
4/05/2020,55007,0.34,5.05
4/05/2020,65797,0.25,9.27
4/05/2020,64915,2.61,677.34
4/05/2020,54110,0.76,135.64
4/05/2020,97280,4.13,961.25
4/05/2020,48333,1.1,66.55
4/05/2020,36692,2.36,397.64
4/05/2020,54827,0.59,80.03
4/05/2020,28003,0.08,0.84
4/05/2020,50479,0.25,19.38
4/05/2020,83606,0.08,1.68
4/05/2020,73952,5.05,295.7
4/05/2020,65131,0.17,10.11
4/05/2020,34580,0.08,0.84
4/05/2020,80616,5.31,523.17
4/05/2020,32213,36.06,11814.66
4/05/2020,61945,17.61,1547.6
4/05/2020,80560,0.08,64.03
4/05/2020,75206,6.32,898.06
4/05/2020,16164,0.08,0.84
4/05/2020,26753,0.08,0.84
4/05/2020,11712,1.26,294.02
4/05/2020,66516,0.08,0.84
4/05/2020,47261,0.08,0.84
4/05/2020,78818,0.25,33.7
4/05/2020,90153,0.67,110.36
4/05/2020,92993,13.98,2748.1
4/05/2020,98265,2.95,469.25
4/05/2020,29322,0.67,82.56
4/05/2020,37726,0.08,1.68
4/05/2020,39299,0.08,0.84
4/05/2020,91173,0.08,0.84
4/05/2020,76229,0.08,0.84
4/05/2020,18901,0.25,93.51
4/05/2020,91739,0.42,19.38
4/05/2020,16401,0.08,0.84
4/05/2020,76649,0.25,2.53
4/05/2020,70740,0.08,1.68
4/05/2020,29790,0.08,1.68
4/05/2020,32340,0.17,33.7
4/05/2020,68019,4.8,860.99
4/05/2020,31827,0.08,14.32
4/05/2020,28504,1.68,915.75
4/05/2020,65358,0.59,16.85
4/05/2020,23182,0.08,0.84
4/05/2020,77698,0.08,0.84
4/05/2020,10625,0.84,136.48
4/05/2020,75451,0.08,1.68
4/05/2020,98845,0.93,39.6
4/05/2020,56028,0.17,4.21
4/05/2020,57949,0.84,292.33
4/05/2020,15254,1.01,132.27
4/05/2020,28744,0.08,1.68
4/05/2020,97209,0.08,1.68
4/05/2020,31985,0.08,1.68
4/05/2020,54794,0.08,1.68
4/05/2020,22879,0.08,1.68
4/05/2020,88925,3.45,141.53
4/05/2020,65442,0.08,3.37
4/05/2020,33326,0.08,0.84
4/05/2020,51853,0.84,34.54
4/05/2020,47785,0.08,0.84
4/05/2020,26533,0.08,0.84
4/05/2020,81127,0.08,0.84
4/05/2020,17941,1.18,33.7
4/05/2020,48165,0.08,8.42
4/05/2020,93742,0.42,18.53
4/05/2020,64998,0.25,10.11
4/05/2020,24829,0.08,0.84
4/05/2020,97506,0.17,6.74
4/05/2020,64948,1.01,108.68
4/05/2020,16468,0.08,3.37
4/05/2020,81400,0.08,0.84
4/05/2020,44734,0.08,17.69
4/05/2020,97988,0.08,5.9
4/05/2020,71805,0.34,10.11
4/05/2020,24711,2.44,2023.59
5/05/2020,55450,3.96,469.25
5/05/2020,11712,2.27,520.64
5/05/2020,48333,1.18,44.65
5/05/2020,13699,0.42,16.85
5/05/2020,28003,0.08,0.84
5/05/2020,64998,0.25,21.06
5/05/2020,52758,0.34,5.9
5/05/2020,36692,2.95,397.64
5/05/2020,61441,3.71,251.05
5/05/2020,26488,13.06,5537.49
5/05/2020,65131,0.42,45.49
5/05/2020,58986,0.17,54.76
5/05/2020,75451,0.08,1.68
5/05/2020,95859,0.59,67.4
5/05/2020,18904,0.08,1.68
5/05/2020,72676,0.08,0.84
5/05/2020,56028,0.17,5.9
5/05/2020,69827,1.1,123.84
5/05/2020,99916,17.61,1355.52
5/05/2020,64915,0.93,241.79
5/05/2020,70878,0.08,18.53
5/05/2020,40159,0.17,7.58
5/05/2020,75727,0.08,6.74
5/05/2020,96116,0.08,16.85
5/05/2020,86059,0.08,3.37
5/05/2020,73814,0.08,1.68
5/05/2020,65358,0.17,16.01
5/05/2020,41980,0.17,12.64
5/05/2020,18204,0.25,37.91
5/05/2020,84652,0.17,3.37
5/05/2020,92993,14.32,2841.62
5/05/2020,85975,0.59,37.07
5/05/2020,47364,21.15,6989.05
5/05/2020,80560,0.08,21.06
5/05/2020,83076,0.08,0.84
5/05/2020,57084,0.93,89.3
5/05/2020,98265,2.61,829.82
5/05/2020,91030,0.25,167.65
5/05/2020,73952,3.2,165.96
5/05/2020,82213,0.08,5.05
5/05/2020,82920,0.08,1.68
5/05/2020,77774,0.08,9.27
5/05/2020,51265,0.08,0.84
5/05/2020,36102,0.08,1.68
5/05/2020,92844,1.1,240.94
5/05/2020,18090,0.08,3.37
5/05/2020,17619,0.08,0.84
5/05/2020,78818,0.08,0.84
5/05/2020,86407,0.08,0.84
5/05/2020,54430,0.08,2.53
5/05/2020,75287,0.08,0.84
5/05/2020,95450,0.51,56.44
5/05/2020,97280,4.3,873.63
5/05/2020,16406,0.34,391.74
5/05/2020,36620,0.76,90.14
5/05/2020,94984,0.08,0.84
5/05/2020,69610,0.08,2.53
5/05/2020,80493,0.08,17.69
5/05/2020,14168,0.08,1.68
5/05/2020,88885,0.17,1.68
5/05/2020,83862,0.17,3.37
5/05/2020,35201,0.17,19.38
5/05/2020,32340,0.08,6.74
5/05/2020,71805,0.34,12.64
5/05/2020,95253,0.08,208.93
5/05/2020,17941,1.01,24.43
5/05/2020,97209,0.08,1.68
5/05/2020,80144,0.25,80.03
5/05/2020,95731,30.75,18336.98
5/05/2020,24711,0.59,812.13
5/05/2020,64947,0.42,42.97
5/05/2020,64124,1.77,562.76
5/05/2020,53399,0.34,35.38
5/05/2020,33185,10.36,2178.6
5/05/2020,60825,0.25,5.9
5/05/2020,65277,0.17,3.37
5/05/2020,68019,2.7,392.59
5/05/2020,85836,3.03,439.76
5/05/2020,84217,0.08,3.37
5/05/2020,76122,0.08,0.84
5/05/2020,75206,5.9,639.43
5/05/2020,47368,2.53,1675.65
5/05/2020,13117,0.17,3.37
5/05/2020,68490,0.08,1.68
5/05/2020,79652,0.08,3.37
5/05/2020,76214,0.17,8.42
5/05/2020,94954,5.14,252.74
5/05/2020,99674,0.42,153.33
5/05/2020,22856,0.25,2.53
5/05/2020,23483,0.67,163.44
5/05/2020,89802,0.08,0.84
5/05/2020,97988,0.08,4.21
5/05/2020,10533,3.03,458.3
5/05/2020,16928,0.17,1.68
5/05/2020,61384,0.51,44.65
5/05/2020,91165,1.35,79.19
5/05/2020,32213,36.65,10609.94
5/05/2020,13591,0.17,17.69
5/05/2020,91033,0.08,23.59
5/05/2020,66516,0.08,2.53
5/05/2020,95967,0.17,10.95
5/05/2020,19101,0.08,0.84
5/05/2020,33562,0.34,17.69
5/05/2020,65442,0.17,3.37
5/05/2020,25559,8.59,1774.22
5/05/2020,72604,0.08,4.21
5/05/2020,49751,0.17,2.53
5/05/2020,88925,1.85,54.76
5/05/2020,48260,0.34,52.23
5/05/2020,35971,0.08,0.84
5/05/2020,62188,0.08,23.59
5/05/2020,91173,0.08,2.53
5/05/2020,26372,0.17,9.27
5/05/2020,35007,0.34,21.06
5/05/2020,11237,0.17,5.9
5/05/2020,14124,0.08,16.85
5/05/2020,38871,0.08,0.84
5/05/2020,49785,0.08,16.85
5/05/2020,57949,0.59,72.45
5/05/2020,29286,0.08,0.84
5/05/2020,93742,0.51,29.49
5/05/2020,11635,0.08,2.53
5/05/2020,58471,0.08,0.84
5/05/2020,64948,1.1,62.34
5/05/2020,16633,0.08,17.69
5/05/2020,36083,0.08,5.05
5/05/2020,65797,0.34,37.07
5/05/2020,11296,0.08,1.68
5/05/2020,90153,0.59,66.55
5/05/2020,15254,0.59,303.29
5/05/2020,71217,0.17,23.59
5/05/2020,16401,0.08,0.84
